"","dataset1_1","dataset1_2","dataset1_3","dataset1_4","dataset1_5","dataset1_6","dataset1_7","dataset1_8","dataset1_9","dataset1_10","dataset1_11","dataset1_12","dataset1_13","dataset1_14","dataset1_15","dataset1_16","dataset1_17","dataset1_18","dataset1_19","dataset1_20"
"fOTU2169",0,0,0,0,0,0,0.000523920233144504,0,0.000687645306002161,0,0,3.27450145715315e-05,0,0,0.00812076361373981,0,0.00992173941517404,0,6.5490029143063e-05,0
"fOTU1340",0.000294705131143783,0.0137529061200432,0.000196470087429189,0.00337273650086774,0,0,0,0.0413569534038443,0.000294705131143783,0,0,0.0172893676937686,0,0.179966600085137,0,0.053046923605881,3.27450145715315e-05,0.00697468810373621,0.0148007465863322,0.0139493762074724
"fOTU1143",0.00186646583057729,0,0.00163725072857657,0.0445659648318543,0.00108058548086054,0,0.00573037755001801,0.00307803136972396,0.00641802285602017,0,0.00324175644258162,0.0247552310160778,0.00065490029143063,0.0163070172566227,0,0.00288156128229477,9.82350437145945e-05,0.0111987949834638,0.00216117096172108,0.00609057271030486
"fOTU1869",0.000360195160286846,0,3.27450145715315e-05,0,0.000327450145715315,0,0,0.00065490029143063,0,0,0,0,0,0,0.000196470087429189,0,6.5490029143063e-05,0,9.82350437145945e-05,0.00484626215658666
"fOTU3479",0,0.00022921510200072,3.27450145715315e-05,0.00615606273944792,6.5490029143063e-05,0,0.00690919807459314,6.5490029143063e-05,0.00386391171944072,0.000163725072857657,6.5490029143063e-05,0.000491175218572972,3.27450145715315e-05,0.00065490029143063,0.0707619764890795,6.5490029143063e-05,0.0916205507711451,0.000130980058286126,0.00117882052457513,6.5490029143063e-05
"fOTU1230",0.000392940174858378,9.82350437145945e-05,6.5490029143063e-05,0,0.000523920233144504,0,3.27450145715315e-05,0.000622155276859098,0.000163725072857657,6.5490029143063e-05,9.82350437145945e-05,0,0.000458430204001441,3.27450145715315e-05,0,9.82350437145945e-05,0,0,0.000818625364288287,0.000425685189429909
"fOTU6564",0.000491175218572972,0,0,0,0,0,3.27450145715315e-05,0,0.00756409836602377,0,3.27450145715315e-05,0,0,0,0.000458430204001441,0,0.000523920233144504,0,0,0
"fOTU5174",0.0292412980123776,0.00658174792887783,0,0,0,0,0,0,0,0,0,0,0,0,9.82350437145945e-05,0,0.000327450145715315,3.27450145715315e-05,0.000196470087429189,0
"fOTU4407",0.0227577851272144,0.030125413405809,0.0700743311830774,0.0151281967320475,0.0142768263531877,0,0.166835849241953,0.187432463407446,0.0120174203477521,0.0299289433183798,0.0238383706080749,0.226824715936999,0.111038344412063,0.0983660237728806,0.00523920233144504,0.129506532630407,0.000327450145715315,0.169422705393104,0.0878221290808474,0.141622188021874
"fOTU4409",0,3.27450145715315e-05,0,0,0,0,0,0.000491175218572972,0,0,0,0.0104456596483185,0,0.000949605422574413,0,0.0131962408723272,0,0.167883689708242,0,0
"fOTU2780",0.000458430204001441,0,0,0.000163725072857657,9.82350437145945e-05,0,0.00206293591800648,0.000491175218572972,0.00206293591800648,3.27450145715315e-05,3.27450145715315e-05,0.0627721929336259,0.000916860408002882,0.00327450145715315,0.00121156553914666,0.000523920233144504,0.00104784046628901,0.00144078064114739,0,0
"fOTU2783",9.82350437145945e-05,0.000425685189429909,3.27450145715315e-05,0.0040603818068699,0.00065490029143063,0,0.00638527784144864,0.000392940174858378,0.00337273650086774,0.00065490029143063,9.82350437145945e-05,0.00389665673401225,0.000163725072857657,0.00170274075771964,0.0731523625528013,0.000163725072857657,0.0814368512393988,0.000458430204001441,0.00104784046628901,0.00157176069943351
"fOTU1605",0,0,0,0.000916860408002882,0,0,0.00605782769573332,0,0.00104784046628901,0,0,0,0,0.000196470087429189,0.0325812894986738,0,0.0310095287992403,0,0.000360195160286846,3.27450145715315e-05
"fOTU1459",0,3.27450145715315e-05,0,6.5490029143063e-05,0,0,0.000851370378859819,0,0.000261960116572252,0,0,3.27450145715315e-05,9.82350437145945e-05,3.27450145715315e-05,0.00566488752087495,0,0.00520645731687351,6.5490029143063e-05,9.82350437145945e-05,0
"fOTU2167",0.000622155276859098,0.00438783195258522,0.000163725072857657,0.00350371655915387,0.000163725072857657,0,0.0047807721274436,0.00150627067029045,0.0011460755100036,0.0040603818068699,0.00101509545171748,0.00844821375945512,0.0012443105537182,0.00933232915288647,0.030190903434952,0.00186646583057729,0.0318608991781001,0.00307803136972396,0.00216117096172108,0.00127705556828973
"fOTU1649",0,3.27450145715315e-05,0,3.27450145715315e-05,3.27450145715315e-05,0,0,9.82350437145945e-05,0,0,0,0.00157176069943351,0,0.000196470087429189,0,0.00245587609286486,0,0.0145715314843315,0,6.5490029143063e-05
"fOTU501",0.000261960116572252,0,0.000523920233144504,0.00104784046628901,0,0,6.5490029143063e-05,0,0,0.000851370378859819,0.000589410262287567,0,0.000425685189429909,0.000130980058286126,0,0,0,0,6.5490029143063e-05,0.000163725072857657
"fOTU1029",0,0.00144078064114739,3.27450145715315e-05,0.00520645731687351,3.27450145715315e-05,0,0,0.000360195160286846,0,0.00579586757916107,0.000130980058286126,0,0,9.82350437145945e-05,0,0.00275058122400864,0,0,0.000687645306002161,0.000392940174858378
"fOTU1022",0.000327450145715315,0,0.000163725072857657,0,0,0,0.000982350437145945,0.00022921510200072,0.00494449720030125,0.00343822653001081,0.00140803562657585,0,0.000458430204001441,0.000491175218572972,0,0.00104784046628901,0,0.00088411539343135,0,0
"fOTU232",0,0.0157830970234782,3.27450145715315e-05,0.00268509119486558,6.5490029143063e-05,0,0,0,9.82350437145945e-05,0.00022921510200072,0,0,6.5490029143063e-05,0.000196470087429189,0,0.00022921510200072,0,0,0,0
"fOTU1477",0,0.00219391597629261,0,0.00674547300173549,0,0,0,0.00065490029143063,0.00022921510200072,0.00631978781230558,0,0.00340548151543927,0,0.000163725072857657,0,0.0011460755100036,0,0.0101836995317463,0,0.00121156553914666
"fOTU304",0,0.00340548151543927,0,0.000491175218572972,0,0,0,3.27450145715315e-05,6.5490029143063e-05,0,0,0,0,6.5490029143063e-05,0,0,0,0,0.000130980058286126,0.000163725072857657
"fOTU495",0,0,0.000196470087429189,0.0022921510200072,0,0,0,0.000294705131143783,0.000556665247716035,0,0.000360195160286846,0.00242313107829333,0,0.000294705131143783,0,0.000949605422574413,0,0,0,0.00108058548086054
"fOTU878",0.000130980058286126,0,0.000261960116572252,0.00065490029143063,0.000982350437145945,0,0.000360195160286846,0.000327450145715315,0.00170274075771964,0,0.000360195160286846,0,0.000392940174858378,3.27450145715315e-05,0,9.82350437145945e-05,0,6.5490029143063e-05,0.000327450145715315,0
"fOTU1418",0,0,0,0.000720390320573693,0,0,0,0.000130980058286126,0,0.00130980058286126,0,0,0.000196470087429189,6.5490029143063e-05,0,0.00022921510200072,0,0.00140803562657585,0,0.000556665247716035
"fOTU1412",6.5490029143063e-05,0.00212842594714955,6.5490029143063e-05,0.000294705131143783,0,0,3.27450145715315e-05,0,0,0,0,0,0,0,0,0.000360195160286846,0,0.000556665247716035,0,0
"fOTU464",6.5490029143063e-05,0.000687645306002161,0,0.00170274075771964,0,0,0,3.27450145715315e-05,0,0,0,0.000327450145715315,6.5490029143063e-05,0.000163725072857657,0,0.000818625364288287,0,0.00022921510200072,0,6.5490029143063e-05
"fOTU264",6.5490029143063e-05,0.00065490029143063,0,0.0151936867611906,3.27450145715315e-05,0,0,0.000327450145715315,3.27450145715315e-05,0.00343822653001081,3.27450145715315e-05,0.00121156553914666,0,0.00022921510200072,0,0.000294705131143783,0,0,0,0.000163725072857657
"fOTU927",0.000491175218572972,0,0.000851370378859819,0.00425685189429909,0.000491175218572972,0,6.5490029143063e-05,3.27450145715315e-05,0.012999770784898,0.000589410262287567,0.00153901568486198,3.27450145715315e-05,0.000327450145715315,0.000687645306002161,0,0.000982350437145945,0,0,0,0
"fOTU1438",0,0.00333999148629621,0,0.000589410262287567,0,0,0,3.27450145715315e-05,0,0.00356920658829693,0,0.000720390320573693,0,3.27450145715315e-05,0,0.000458430204001441,0,0.000818625364288287,0,0.000425685189429909
"fOTU121",3.27450145715315e-05,0.00232489603457874,3.27450145715315e-05,0,0,0,0.000130980058286126,0.000130980058286126,0,0,0,0,0,0,0,0,0,0.000196470087429189,0.000196470087429189,0.000982350437145945
"fOTU942",6.5490029143063e-05,0,0.000523920233144504,0,0.000130980058286126,0,0.00828448868659747,0.000327450145715315,0.105569926978618,0.00772782343888143,9.82350437145945e-05,0,0.00399489177772684,0,0,0,0,0,0.00464979206915747,0
"fOTU1171",0,0,0.000163725072857657,0.000982350437145945,0.0011460755100036,0,9.82350437145945e-05,0.000360195160286846,0.000261960116572252,0,0.000130980058286126,0,0,0.000163725072857657,0,0,0,0,0.00180097580143423,0.00399489177772684
"fOTU728",0,0,0,0.00576312256458954,0,0,0,0.00163725072857657,0,0.00160450571400504,0,0,3.27450145715315e-05,0.000327450145715315,0,0.00022921510200072,0,0.000196470087429189,0,0.00160450571400504
"fOTU729",0,0.00163725072857657,0,0,0,0,0,0.000130980058286126,0.00150627067029045,0.000916860408002882,0,0.00022921510200072,0,0,0,0.000196470087429189,0,0.00304528635515243,0,0.000196470087429189
"fOTU438",0,6.5490029143063e-05,0,0.000851370378859819,0,0,0,3.27450145715315e-05,0,0,0,0,0.00130980058286126,0,0,0.000196470087429189,0,0.00160450571400504,0,0
"fOTU1341",0.000196470087429189,0,0.000261960116572252,0,0.000753135335145224,0,9.82350437145945e-05,0,0.00065490029143063,0,0.00108058548086054,0,0.00170274075771964,0.00065490029143063,9.82350437145945e-05,0,0,0,0.00022921510200072,0
"fOTU130",0,0.000949605422574413,0,0.00563214250630342,0,0,0,0.00392940174858378,0,0,0,0.00153901568486198,0.000130980058286126,0.000163725072857657,0,0.000392940174858378,0,0.000294705131143783,0,0.000360195160286846
"fOTU4307",0.00134254559743279,0,6.5490029143063e-05,0,0,0,0,0,0.000327450145715315,0,0.00857919381774125,0,0.000687645306002161,0,0.000491175218572972,0.000327450145715315,0,0,0.000622155276859098,0
"fOTU1204",0,0.00170274075771964,0,0.00147352565571892,0,0,0,3.27450145715315e-05,0,0.000327450145715315,0,6.5490029143063e-05,0,3.27450145715315e-05,0,6.5490029143063e-05,0,9.82350437145945e-05,0,0.000130980058286126
"fOTU1119",0,0,0,0,0,0,6.5490029143063e-05,3.27450145715315e-05,0.00641802285602017,0.00121156553914666,0.0022921510200072,0.00022921510200072,0.000458430204001441,0.000261960116572252,0,0,0,0.000818625364288287,0,0
"fOTU1206",0,0,0,0.000130980058286126,0,0,0,0.00209568093257802,3.27450145715315e-05,0.00127705556828973,0,0.000491175218572972,0,3.27450145715315e-05,0,0.00275058122400864,0,0,0,0.000360195160286846
"fOTU880",0.000130980058286126,0.00104784046628901,9.82350437145945e-05,0,0.000392940174858378,0,0,0,0.000196470087429189,0,0,0.000720390320573693,0.000491175218572972,0.000130980058286126,0,0,0,0,0,0
