"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU6029",0,0,0.000197628458498024,7.90513833992095e-05,0.000158102766798419,0.000118577075098814,0.000395256916996047,7.90513833992095e-05,0.000474308300395257,0.000158102766798419,0.000118577075098814,0.000118577075098814,0.000197628458498024,0.000197628458498024,0.000316205533596838,0.000158102766798419,0.000355731225296443,0.000197628458498024,0.000197628458498024,0
"bOTU15373",0.00213438735177866,0.0156521739130435,0.00328063241106719,0.0119762845849802,0.00162055335968379,0.0143478260869565,0.000948616600790514,0.0111462450592885,0.00130434782608696,0.00695652173913044,0.00229249011857708,0.0121343873517787,0.00201581027667984,0.0107509881422925,0.001699604743083,0.0131620553359684,0.00280632411067194,0.0115810276679842,0.00288537549407115,0.0129249011857708
"bOTU10316",0,0,0,0.000158102766798419,0,0.000553359683794466,0,0.000197628458498024,0,0.000434782608695652,0,0.000158102766798419,0,0.00102766798418972,0,0.000276679841897233,0,0.000118577075098814,0,0.0008300395256917
"bOTU11114",0.0016600790513834,0.000474308300395257,0.000474308300395257,0,0.000395256916996047,0.000395256916996047,0.000711462450592885,0.00126482213438735,0.000197628458498024,0.000197628458498024,0.000434782608695652,0.000632411067193676,0.000276679841897233,0.000671936758893281,0.000513833992094862,0.000632411067193676,0.00126482213438735,0.0008300395256917,0.001699604743083,0.000513833992094862
"bOTU13777",0.000276679841897233,0.000197628458498024,0.000158102766798419,0.000197628458498024,0.000316205533596838,0.000158102766798419,0.000316205533596838,0.000474308300395257,0.000118577075098814,0.000513833992094862,0.000158102766798419,0.000474308300395257,0.000355731225296443,0.000474308300395257,0.000355731225296443,0.000355731225296443,0.000592885375494071,0.000632411067193676,0.000395256916996047,0.000316205533596838
"bOTU14377",0.000316205533596838,0.000276679841897233,0,0.000158102766798419,3.95256916996047e-05,0.000434782608695652,0.000316205533596838,0.000553359683794466,0.000118577075098814,0,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0.000197628458498024,7.90513833992095e-05,0.000355731225296443,0.000276679841897233,0.000118577075098814,0.000237154150197628,0.000237154150197628
"bOTU8457",0.000790513833992095,0.000553359683794466,0.000553359683794466,0.00209486166007905,0.00209486166007905,0.00197628458498024,0.00205533596837945,0.00347826086956522,0.00316205533596838,0.00509881422924901,0.00075098814229249,0.00766798418972332,0.00130434782608696,0.00256916996047431,0.00205533596837945,0.001699604743083,0.00225296442687747,0.00292490118577075,0.00134387351778656,0.00343873517786561
"bOTU13024",3.95256916996047e-05,0.00114624505928854,0.000118577075098814,0.00209486166007905,0.000118577075098814,0.0025296442687747,0.000197628458498024,0.00106719367588933,0.000237154150197628,0.00146245059288538,0,0.00142292490118577,0.000434782608695652,0.00375494071146245,0.000197628458498024,0.0016600790513834,7.90513833992095e-05,0.000988142292490119,0.000118577075098814,0.00316205533596838
"bOTU12267",3.95256916996047e-05,0.000237154150197628,0,0.000632411067193676,3.95256916996047e-05,0.000592885375494071,0,0.000158102766798419,3.95256916996047e-05,0.00102766798418972,0,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0,0.000197628458498024,0,0.000316205533596838,0,0.000474308300395257
"bOTU11338",0.0008300395256917,0.00616600790513834,0.000988142292490119,0.00980237154150198,0.000671936758893281,0.00565217391304348,0.000948616600790514,0.00296442687747036,0.00130434782608696,0.00616600790513834,0.00106719367588933,0.00849802371541502,0.00185770750988142,0.00280632411067194,0.00114624505928854,0.00644268774703557,0.000790513833992095,0.00339920948616601,0.000711462450592885,0.00426877470355731
"bOTU10788",0.00988142292490119,0.024901185770751,0.0163241106719368,0.0192094861660079,0.0135573122529644,0.0141897233201581,0.0130434782608696,0.0128063241106719,0.011897233201581,0.0134387351778656,0.0142292490118577,0.0174308300395257,0.0103557312252964,0.0165612648221344,0.0133201581027668,0.0199604743083004,0.0162055335968379,0.0156126482213439,0.0175098814229249,0.0186561264822134
"bOTU1615",0.000790513833992095,3.95256916996047e-05,0.000197628458498024,0,0.000276679841897233,0.000118577075098814,0.000474308300395257,0.000118577075098814,0.000553359683794466,7.90513833992095e-05,0.000276679841897233,0,0.000118577075098814,0.000158102766798419,0.000237154150197628,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000395256916996047,0
"bOTU14165",7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000909090909090909,0.000118577075098814,0.000434782608695652,0,0.000434782608695652,0,0.000355731225296443,3.95256916996047e-05,0.000434782608695652,0.000118577075098814,3.95256916996047e-05,3.95256916996047e-05,0.000316205533596838,0.000237154150197628,0.000276679841897233
"bOTU9585",0.000948616600790514,0.0289723320158103,0.00221343873517787,0.0277865612648221,0.00604743083003953,0.0478656126482213,0.001699604743083,0.0848221343873518,0.00359683794466403,0.0490118577075099,0.00126482213438735,0.0415415019762846,0.00260869565217391,0.0411462450592885,0.00237154150197628,0.0825691699604743,0.00122529644268775,0.0433596837944664,0.0041501976284585,0.0415415019762846
"bOTU13140",7.90513833992095e-05,0.000434782608695652,0.000276679841897233,0.000434782608695652,3.95256916996047e-05,0.000237154150197628,0,7.90513833992095e-05,0.000118577075098814,0.000237154150197628,0,0.000158102766798419,0.000118577075098814,0.000158102766798419,3.95256916996047e-05,0.000118577075098814,7.90513833992095e-05,0.000197628458498024,0.000158102766798419,0.000118577075098814
"bOTU10307",0.000237154150197628,0.000118577075098814,0.000276679841897233,0.000158102766798419,0.000513833992094862,0,0.000395256916996047,0.000158102766798419,0.000276679841897233,0.000158102766798419,0.000316205533596838,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,0.000158102766798419,7.90513833992095e-05,0.000553359683794466,3.95256916996047e-05,0.000158102766798419,0
"bOTU7307",0.000197628458498024,0.000158102766798419,0.000158102766798419,0,0.000237154150197628,0.000118577075098814,0.000276679841897233,0.000276679841897233,0.000671936758893281,0.000158102766798419,7.90513833992095e-05,0.000237154150197628,0.000158102766798419,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0.000355731225296443,0.000158102766798419,0.000474308300395257,0.000158102766798419
"bOTU4483",0.000158102766798419,0.000316205533596838,0.000395256916996047,0.000355731225296443,0.000197628458498024,0.000237154150197628,0.000197628458498024,0.000355731225296443,0.000316205533596838,0.000237154150197628,0.000237154150197628,0.000276679841897233,0.000316205533596838,0.000316205533596838,0.000197628458498024,0.000237154150197628,0.000118577075098814,0.000434782608695652,0.000474308300395257,0.000276679841897233
"bOTU10432",0.000513833992094862,0.00138339920948617,0.000158102766798419,0.0033596837944664,0.0008300395256917,0.00458498023715415,0.000711462450592885,0.00434782608695652,0.000790513833992095,0.00849802371541502,0.000118577075098814,0.00940711462450593,0.000632411067193676,0.00379446640316206,0.000948616600790514,0.00359683794466403,0.000474308300395257,0.00209486166007905,0.000592885375494071,0.00288537549407115
"bOTU14462",0.00154150197628458,0.000513833992094862,0.000158102766798419,7.90513833992095e-05,0,3.95256916996047e-05,0.000118577075098814,0.000276679841897233,0.000592885375494071,0.000316205533596838,0.000118577075098814,0.000276679841897233,0.000276679841897233,0.000711462450592885,0.000316205533596838,0.000988142292490119,0.0008300395256917,0.000671936758893281,0.0008300395256917,0.000553359683794466
"bOTU8011",0,3.95256916996047e-05,7.90513833992095e-05,7.90513833992095e-05,0.000790513833992095,0.000237154150197628,0.000118577075098814,0.000711462450592885,0.000276679841897233,0.000118577075098814,0.000316205533596838,0.000118577075098814,7.90513833992095e-05,0.000197628458498024,0.000118577075098814,0.000197628458498024,0.000434782608695652,0.000474308300395257,0.000395256916996047,0
"bOTU11794",0.00146245059288538,0.000197628458498024,7.90513833992095e-05,0.000316205533596838,0.000355731225296443,0.000158102766798419,0.00110671936758893,0.000711462450592885,0.000988142292490119,0.000355731225296443,0.000158102766798419,0.000276679841897233,0.000553359683794466,3.95256916996047e-05,0.000988142292490119,0.000118577075098814,0.000632411067193676,0.000355731225296443,0.00075098814229249,0.000276679841897233
"bOTU4488",0.00110671936758893,0.00142292490118577,0.00138339920948617,0.00241106719367589,0.00162055335968379,0.00138339920948617,0.00114624505928854,0.00138339920948617,0.000790513833992095,0.00162055335968379,0.00102766798418972,0.00118577075098814,0.00114624505928854,0.00154150197628458,0.00122529644268775,0.00193675889328063,0.00177865612648221,0.0016600790513834,0.00146245059288538,0.00205533596837945
"bOTU12368",3.95256916996047e-05,0.000711462450592885,7.90513833992095e-05,0.000553359683794466,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.00075098814229249,0,0.000158102766798419,0,0.000118577075098814,0.000197628458498024,0.000158102766798419,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.000237154150197628
"bOTU9988",0.00213438735177866,0.000711462450592885,0.000948616600790514,0.000434782608695652,0.000513833992094862,0.00146245059288538,0.000790513833992095,0.00142292490118577,0.00158102766798419,0.00118577075098814,0.0008300395256917,0.00126482213438735,0.000513833992094862,0.0016600790513834,0.000790513833992095,0.00162055335968379,0.00256916996047431,0.00142292490118577,0.00162055335968379,0.0016600790513834
"bOTU15416",0.000118577075098814,0.000395256916996047,0.000316205533596838,0.000158102766798419,0.000118577075098814,0.000513833992094862,7.90513833992095e-05,0.000434782608695652,0.000553359683794466,0.000355731225296443,0.000671936758893281,0.000474308300395257,0.000197628458498024,0.00102766798418972,0.000158102766798419,0.000869565217391304,0.000276679841897233,0.000711462450592885,0.00075098814229249,0.000671936758893281
"bOTU9413",0.00565217391304348,0.00296442687747036,0.000948616600790514,0.00347826086956522,0.00241106719367589,0.00276679841897233,0.00660079051383399,0.00561264822134387,0.00296442687747036,0.00588932806324111,0.000316205533596838,0.00130434782608696,0.00363636363636364,0.00130434782608696,0.00371541501976285,0.00154150197628458,0.00304347826086957,0.00446640316205534,0.00422924901185771,0.00300395256916996
"bOTU10513",0.000316205533596838,0.000474308300395257,0.000197628458498024,0.000197628458498024,0.000316205533596838,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05,0.000355731225296443,0.000316205533596838,0,3.95256916996047e-05,0.000237154150197628,7.90513833992095e-05,0.000276679841897233,0,0.000158102766798419,3.95256916996047e-05,0.000158102766798419,0.000197628458498024
"bOTU7045",0.000276679841897233,0.000316205533596838,0.000434782608695652,0.000316205533596838,0.000474308300395257,0.000316205533596838,0.000237154150197628,0.000316205533596838,0.000276679841897233,0.000395256916996047,0.000671936758893281,0.000434782608695652,7.90513833992095e-05,0.00075098814229249,0.000276679841897233,0.000671936758893281,0.000711462450592885,0.000632411067193676,0.000316205533596838,0.000592885375494071
"bOTU11773",0.000316205533596838,0,7.90513833992095e-05,3.95256916996047e-05,0.000474308300395257,3.95256916996047e-05,0.000434782608695652,0.000158102766798419,0.000158102766798419,0.000395256916996047,0,3.95256916996047e-05,0.000158102766798419,0.000197628458498024,0.000434782608695652,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05
"bOTU12364",0.000158102766798419,0.000158102766798419,3.95256916996047e-05,0,0.000395256916996047,0.000276679841897233,7.90513833992095e-05,0.000118577075098814,0.000276679841897233,3.95256916996047e-05,0,3.95256916996047e-05,0.000197628458498024,0.000197628458498024,0.000237154150197628,0.000158102766798419,0.000434782608695652,0.000316205533596838,0.000158102766798419,0.000316205533596838
"bOTU14171",0.000909090909090909,0.000158102766798419,0.000237154150197628,7.90513833992095e-05,0.000474308300395257,0.000592885375494071,0.000118577075098814,0.000553359683794466,0.000632411067193676,0.000158102766798419,0.000355731225296443,0.000395256916996047,3.95256916996047e-05,0.000513833992094862,0.000276679841897233,0.000355731225296443,0.000988142292490119,0.000592885375494071,0.000632411067193676,0.000513833992094862
"bOTU12764",0.000237154150197628,7.90513833992095e-05,0.000118577075098814,0,0.000118577075098814,0.000355731225296443,7.90513833992095e-05,0.000237154150197628,0.000434782608695652,0.000316205533596838,0.000118577075098814,0.000355731225296443,0,0.000316205533596838,0.000158102766798419,0.000197628458498024,0.000237154150197628,0.000197628458498024,0.000316205533596838,0.000158102766798419
"bOTU13308",0.000632411067193676,0.000158102766798419,0.000276679841897233,0.000237154150197628,0.00296442687747036,3.95256916996047e-05,0.00201581027667984,3.95256916996047e-05,0.000197628458498024,0.000237154150197628,0.000513833992094862,3.95256916996047e-05,0.00185770750988142,3.95256916996047e-05,0.00260869565217391,0.000158102766798419,0.000553359683794466,7.90513833992095e-05,0.000434782608695652,7.90513833992095e-05
"bOTU15097",0.000355731225296443,0,0.000316205533596838,7.90513833992095e-05,0.000671936758893281,0,0.00173913043478261,7.90513833992095e-05,7.90513833992095e-05,3.95256916996047e-05,0,0.000158102766798419,0.00193675889328063,0,0.000948616600790514,0,0.000158102766798419,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05
"bOTU990",0.000158102766798419,0,0.000237154150197628,0.000118577075098814,0.00138339920948617,0,0.000869565217391304,0,0.000158102766798419,0.000513833992094862,0.000197628458498024,0,0.00162055335968379,7.90513833992095e-05,0.00158102766798419,0,7.90513833992095e-05,0.000237154150197628,0.000118577075098814,0
"bOTU8246",0.000118577075098814,0,0,0.000118577075098814,0.00118577075098814,0,0.0008300395256917,0,0.000118577075098814,0.000158102766798419,0,0,0.000237154150197628,0,0.000632411067193676,0,0,0,0.000197628458498024,0
"bOTU12970",0.001699604743083,0.000158102766798419,0.000671936758893281,0.000671936758893281,0.00446640316205534,3.95256916996047e-05,0.0156916996047431,0.000395256916996047,0.000434782608695652,0.00162055335968379,0.000790513833992095,0.000118577075098814,0.0243478260869565,0.000237154150197628,0.0148221343873518,0.000237154150197628,0.000355731225296443,0.000474308300395257,0.00118577075098814,0
"bOTU12585",0.000355731225296443,3.95256916996047e-05,3.95256916996047e-05,0.000158102766798419,0.000869565217391304,0,0.00162055335968379,0,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0,0.00241106719367589,3.95256916996047e-05,0.00177865612648221,0,7.90513833992095e-05,0,0.000118577075098814,3.95256916996047e-05
"bOTU13892",0,0.00106719367588933,0,0.00308300395256917,3.95256916996047e-05,0.00256916996047431,3.95256916996047e-05,0.000513833992094862,0,0.00201581027667984,0,0.00185770750988142,3.95256916996047e-05,0.00221343873517787,3.95256916996047e-05,0.000988142292490119,0,0.0008300395256917,0,0.000948616600790514
"bOTU14257",0.000316205533596838,0.000118577075098814,0.000316205533596838,7.90513833992095e-05,0.000118577075098814,0.000237154150197628,0.000197628458498024,3.95256916996047e-05,0.000355731225296443,0.000118577075098814,0.000355731225296443,0.000118577075098814,3.95256916996047e-05,0.000197628458498024,0.000118577075098814,0.000197628458498024,0.000316205533596838,0.000434782608695652,0.000355731225296443,0.000276679841897233
"bOTU9530",0.000474308300395257,0.000118577075098814,0.000395256916996047,0,0.000197628458498024,0,0.000237154150197628,3.95256916996047e-05,0.00075098814229249,0,0.000474308300395257,3.95256916996047e-05,7.90513833992095e-05,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000513833992094862,0.000197628458498024,0.00075098814229249,0
"bOTU10655",0.000395256916996047,0,0.000197628458498024,3.95256916996047e-05,0.000276679841897233,0,0.000237154150197628,0,0.00122529644268775,3.95256916996047e-05,0.000632411067193676,3.95256916996047e-05,0.000474308300395257,0,0.000158102766798419,3.95256916996047e-05,0.000592885375494071,3.95256916996047e-05,0.000355731225296443,0
"bOTU11584",0.000118577075098814,0.00075098814229249,0.000553359683794466,0.000553359683794466,0.000197628458498024,0.000434782608695652,0.000118577075098814,0.000434782608695652,0.000118577075098814,3.95256916996047e-05,0.000592885375494071,0.000592885375494071,0.000276679841897233,0.000355731225296443,3.95256916996047e-05,0.000671936758893281,0.000158102766798419,0.000276679841897233,0.000395256916996047,0.000118577075098814
"bOTU11132",0.0008300395256917,0.000513833992094862,0.00102766798418972,0.000158102766798419,0.000158102766798419,0.000434782608695652,0.000276679841897233,0.000158102766798419,0.00142292490118577,0.000276679841897233,0.00229249011857708,0.000632411067193676,0.000434782608695652,0.000553359683794466,0.000276679841897233,0.000711462450592885,0.0008300395256917,0.000711462450592885,0.000988142292490119,0.000513833992094862
"bOTU10863",0.00075098814229249,0,0.000355731225296443,0,0.000118577075098814,3.95256916996047e-05,0.000434782608695652,3.95256916996047e-05,0.000434782608695652,3.95256916996047e-05,0.000592885375494071,0,0.000197628458498024,0,0.000158102766798419,3.95256916996047e-05,0.000988142292490119,0.000118577075098814,0.000711462450592885,0.000118577075098814
"bOTU15225",0.000158102766798419,0.000909090909090909,0.000395256916996047,0.000197628458498024,0.000118577075098814,0.000276679841897233,0.000118577075098814,0.000434782608695652,0.000316205533596838,3.95256916996047e-05,0.000474308300395257,0.000276679841897233,0.000158102766798419,0.000513833992094862,0.000197628458498024,0.000553359683794466,0.000158102766798419,0.000276679841897233,0.000355731225296443,0.000316205533596838
"bOTU9560",0.000474308300395257,0.000197628458498024,0.000592885375494071,3.95256916996047e-05,7.90513833992095e-05,0,0.000197628458498024,7.90513833992095e-05,0.000513833992094862,0,0.000434782608695652,0.000158102766798419,7.90513833992095e-05,0,0.000197628458498024,0.000197628458498024,0.000671936758893281,0.000197628458498024,0.000434782608695652,3.95256916996047e-05
"bOTU6767",0.000118577075098814,0.0016600790513834,0.000474308300395257,0.00399209486166008,0.00158102766798419,0.00158102766798419,0.000395256916996047,0.000948616600790514,0.000118577075098814,0.00256916996047431,0.000671936758893281,0.00142292490118577,0.000474308300395257,0.00162055335968379,0.000632411067193676,0.00209486166007905,0.000118577075098814,0.00110671936758893,0.000118577075098814,0.00181818181818182
"bOTU11236",0.000474308300395257,0.00229249011857708,0.000948616600790514,0.00201581027667984,0.000237154150197628,0.00233201581027668,0.000158102766798419,0.00177865612648221,0.000158102766798419,0.00134387351778656,0.000434782608695652,0.00233201581027668,0.000197628458498024,0.00221343873517787,0.000237154150197628,0.00193675889328063,0.000395256916996047,0.00158102766798419,0.000237154150197628,0.00201581027667984
"bOTU5722",0.000592885375494071,0.000158102766798419,0.000632411067193676,0,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,0.000197628458498024,0.000553359683794466,0.000158102766798419,0.000513833992094862,0.000276679841897233,7.90513833992095e-05,0.000118577075098814,0.000118577075098814,0.000118577075098814,0.000118577075098814,0.000197628458498024,0.000316205533596838,0.000355731225296443
"bOTU13902",7.90513833992095e-05,0.000395256916996047,0.000316205533596838,0.000395256916996047,3.95256916996047e-05,0.000158102766798419,0,0.000395256916996047,0.000395256916996047,0.000197628458498024,0.000316205533596838,0.000197628458498024,0,0.000592885375494071,7.90513833992095e-05,0.000197628458498024,0.000276679841897233,0.000316205533596838,0.000118577075098814,0.000276679841897233
"bOTU13746",0.00106719367588933,0.000671936758893281,0.00193675889328063,0.000553359683794466,0.000909090909090909,0.000434782608695652,0.000711462450592885,0.000276679841897233,0.00122529644268775,0.000474308300395257,0.00138339920948617,0.000513833992094862,0.000592885375494071,0.000316205533596838,0.000869565217391304,0.000513833992094862,0.00162055335968379,0.000711462450592885,0.0008300395256917,0.000355731225296443
"bOTU10074",0.000237154150197628,0.000434782608695652,0,0.000158102766798419,0.000158102766798419,0.000197628458498024,0,0.000237154150197628,0,0.000158102766798419,7.90513833992095e-05,0.000237154150197628,0,0.000513833992094862,0,0.00134387351778656,0.000118577075098814,0.000434782608695652,0.000118577075098814,0.000474308300395257
"bOTU11603",0.0117391304347826,0.034703557312253,0.023201581027668,0.0199209486166008,0.00644268774703557,0.0235177865612648,0.00474308300395257,0.0174703557312253,0.00798418972332016,0.00845849802371542,0.0175889328063241,0.0203557312252964,0.00391304347826087,0.0284189723320158,0.00351778656126482,0.0194861660079051,0.0100790513833992,0.0207509881422925,0.0120158102766798,0.0241897233201581
"bOTU8588",0,0.000869565217391304,3.95256916996047e-05,0.00075098814229249,0,0.000474308300395257,0,0.000197628458498024,0,0.000118577075098814,0,0.000237154150197628,0,0.000434782608695652,0,0.000276679841897233,0,0.000355731225296443,0,0.000197628458498024
"bOTU8125",0.000474308300395257,0.000118577075098814,0.000434782608695652,0.000118577075098814,7.90513833992095e-05,0,0.000118577075098814,0.000118577075098814,0.000118577075098814,0,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,0.000237154150197628,3.95256916996047e-05,0.000434782608695652,0.000158102766798419,0.000671936758893281,7.90513833992095e-05
"bOTU11089",7.90513833992095e-05,0.000118577075098814,0.000158102766798419,3.95256916996047e-05,0,0.000118577075098814,0,0.000316205533596838,7.90513833992095e-05,0.000118577075098814,0.000553359683794466,0.000158102766798419,0.000158102766798419,0.000237154150197628,0.000118577075098814,0.000197628458498024,0.000158102766798419,0.000276679841897233,7.90513833992095e-05,0.000197628458498024
"bOTU11082",0.000197628458498024,0.000948616600790514,0.000513833992094862,0.000671936758893281,0.000237154150197628,0.000632411067193676,0.000237154150197628,0.000513833992094862,0.000553359683794466,0.000316205533596838,0.00110671936758893,0.000632411067193676,0.000513833992094862,0.000790513833992095,0.000118577075098814,0.000909090909090909,0.000355731225296443,0.000869565217391304,0.000316205533596838,0.000553359683794466
"bOTU14713",0.000237154150197628,0.000197628458498024,0.000711462450592885,0.000237154150197628,0.000276679841897233,0.000118577075098814,0.000158102766798419,0.000197628458498024,0.000790513833992095,0.000158102766798419,0.000869565217391304,0.000237154150197628,0.000197628458498024,0.000237154150197628,0.000316205533596838,0.000434782608695652,0.000592885375494071,0.000316205533596838,0.000592885375494071,0.000237154150197628
"bOTU13455",0.000197628458498024,0,0.000513833992094862,0.000118577075098814,0.000197628458498024,7.90513833992095e-05,7.90513833992095e-05,0.000197628458498024,0.000434782608695652,0.000118577075098814,0.0008300395256917,0.000158102766798419,0.000237154150197628,0.000316205533596838,0.000237154150197628,7.90513833992095e-05,0.000237154150197628,0.000316205533596838,0.000395256916996047,7.90513833992095e-05
"bOTU5687",0.000158102766798419,7.90513833992095e-05,0.000553359683794466,0.000118577075098814,0.000118577075098814,0,0.000237154150197628,7.90513833992095e-05,0.000197628458498024,3.95256916996047e-05,0.000197628458498024,0.000197628458498024,0.000276679841897233,3.95256916996047e-05,0.000158102766798419,7.90513833992095e-05,0.000316205533596838,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05
"bOTU12387",0.000434782608695652,0.00142292490118577,0.000395256916996047,0.00130434782608696,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05,0.000434782608695652,0.000355731225296443,0.000395256916996047,0.000355731225296443,0.000632411067193676,0.000316205533596838,0.000592885375494071,3.95256916996047e-05,0.000553359683794466,0.000158102766798419,0.000434782608695652,0.000513833992094862,0.000474308300395257
"bOTU9661",0.000592885375494071,0.000711462450592885,0.000632411067193676,0.000355731225296443,0.000158102766798419,0.000276679841897233,0.000158102766798419,0.000237154150197628,0.000434782608695652,0.000355731225296443,0.000553359683794466,0.000158102766798419,0.000237154150197628,0.000355731225296443,0.000474308300395257,0.000237154150197628,0.000632411067193676,0.000553359683794466,0.000790513833992095,0.000355731225296443
"bOTU13194",0.000434782608695652,7.90513833992095e-05,0.000316205533596838,3.95256916996047e-05,0.000434782608695652,0,0.000237154150197628,7.90513833992095e-05,0.000632411067193676,0,0.000513833992094862,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000513833992094862,0.000118577075098814,0.000434782608695652,0.000276679841897233,0.000790513833992095,0.000118577075098814
"bOTU12184",0.0008300395256917,0.000197628458498024,0.00126482213438735,0.000197628458498024,0.000395256916996047,0.000237154150197628,0.000434782608695652,0.000474308300395257,0.00106719367588933,0.000434782608695652,0.00126482213438735,0.000395256916996047,0.000355731225296443,0.000474308300395257,0.000316205533596838,0.000276679841897233,0.000948616600790514,0.00075098814229249,0.000671936758893281,0.000316205533596838
"bOTU6403",3.95256916996047e-05,0.000474308300395257,0.000276679841897233,0.000276679841897233,3.95256916996047e-05,0.000474308300395257,0,0.000316205533596838,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0.000355731225296443,0,0.000197628458498024,0,0.000316205533596838,0,0.000276679841897233,7.90513833992095e-05,0.000592885375494071
"bOTU9135",3.95256916996047e-05,0.000118577075098814,7.90513833992095e-05,0.000197628458498024,7.90513833992095e-05,0.000395256916996047,0,0.000474308300395257,0.000118577075098814,7.90513833992095e-05,3.95256916996047e-05,0.000158102766798419,3.95256916996047e-05,0.000395256916996047,7.90513833992095e-05,0.000237154150197628,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05,0.000434782608695652
"bOTU12234",0.000434782608695652,3.95256916996047e-05,0.000158102766798419,7.90513833992095e-05,0.000197628458498024,0.000237154150197628,0.000276679841897233,0.000237154150197628,0.000869565217391304,0.000316205533596838,0.000316205533596838,0.000118577075098814,3.95256916996047e-05,0,0.000197628458498024,0.000237154150197628,0.000474308300395257,0.000434782608695652,0.000395256916996047,7.90513833992095e-05
"bOTU10077",0.000513833992094862,0.000118577075098814,0.000197628458498024,0,0.000316205533596838,0.000197628458498024,0.000118577075098814,0.000197628458498024,0.000790513833992095,0.000158102766798419,0.000237154150197628,0.000158102766798419,0.000197628458498024,0.000118577075098814,0.000316205533596838,0.000158102766798419,0.000671936758893281,0.000395256916996047,0.000355731225296443,0.000592885375494071
"bOTU10217",0.00181818181818182,0.00363636363636364,0.00177865612648221,0.00237154150197628,0.000474308300395257,0.0058498023715415,0.000355731225296443,0.00154150197628458,0.0016600790513834,0.00110671936758893,0.0041897233201581,0.00466403162055336,0.00075098814229249,0.00355731225296443,0.000711462450592885,0.00458498023715415,0.00276679841897233,0.00363636363636364,0.00225296442687747,0.00359683794466403
"bOTU11222",0.000869565217391304,0.00320158102766798,0.00324110671936759,0.00217391304347826,0.0008300395256917,0.00205533596837945,0.000237154150197628,0.00189723320158103,0.00185770750988142,0.00193675889328063,0.00569169960474308,0.00395256916996047,0.00162055335968379,0.00517786561264822,0.00122529644268775,0.00458498023715415,0.00229249011857708,0.00466403162055336,0.000988142292490119,0.00189723320158103
"bOTU12805",0.000355731225296443,0.000237154150197628,0.000118577075098814,3.95256916996047e-05,7.90513833992095e-05,0.000237154150197628,0,0.000197628458498024,0.000197628458498024,7.90513833992095e-05,0.000671936758893281,0.000434782608695652,0.000118577075098814,0.000592885375494071,0.000158102766798419,0.000553359683794466,0.000513833992094862,0.000553359683794466,0.000316205533596838,0.000237154150197628
"bOTU9159",0.000237154150197628,0.000276679841897233,0.000276679841897233,0.000118577075098814,3.95256916996047e-05,0.000395256916996047,7.90513833992095e-05,0.000118577075098814,0.000118577075098814,0.000118577075098814,0.000474308300395257,0.000237154150197628,0.000118577075098814,0.000276679841897233,0,0.000434782608695652,0.000276679841897233,0.000158102766798419,7.90513833992095e-05,0.000316205533596838
"bOTU7621",0.000237154150197628,0.000671936758893281,0.000118577075098814,0.000237154150197628,0,0.000474308300395257,3.95256916996047e-05,7.90513833992095e-05,7.90513833992095e-05,0.000118577075098814,7.90513833992095e-05,0.00075098814229249,3.95256916996047e-05,0.000197628458498024,7.90513833992095e-05,0.000316205533596838,0.000158102766798419,0.000355731225296443,0.000237154150197628,0.000316205533596838
"bOTU15174",0,0.00201581027667984,0,0.00130434782608696,0,0.00308300395256917,0,0.000948616600790514,3.95256916996047e-05,0.000988142292490119,3.95256916996047e-05,0.00193675889328063,0,0.00197628458498024,0,0.00276679841897233,7.90513833992095e-05,0.001699604743083,3.95256916996047e-05,0.00110671936758893
